id,composite,subject_area,entity,attribute,type
9172,BASIC,Market Data,Implied Swap Rate,Rate Description,Description
25892,BASIC,Market Data,Implied Swap Rate,Rate Market Date,Date
25871,BASIC,Market Data,Implied Swap Rate,Rate Market Type Code,Code
9174,BASIC,Market Data,Implied Swap Rate,Rate Name,Name
9176,BASIC,Market Data,Implied Swap Rate,Rate Type,Code
21558,REFERENCE,Market Data,Implied Swap Rate,Security Trade Reference,Reference
9169,BASIC,Market Data,Implied Swap Rate,Unit Code,Code
39925,BASIC,Market Data,Implied Zero Rate/Discount Factor,Coupon Interest Bearing Type Cd,Code
25849,BASIC,Market Data,Implied Zero Rate/Discount Factor,Coupon Interest Bearing Type Code,Code
9162,REFERENCE,Market Data,Implied Zero Rate/Discount Factor,Currency Reference,Reference
9167,BASIC,Market Data,Implied Zero Rate/Discount Factor,Day Count Convention Type,Code
9163,REFERENCE,Market Data,Implied Zero Rate/Discount Factor,Market Data Source Information Reference,Reference
9031,BASIC,Market Data,Implied Zero Rate/Discount Factor,Maturity Leg 1 Date,Date
9030,BASIC,Market Data,Implied Zero Rate/Discount Factor,Maturity Leg 2 Date,Date
9165,BASIC,Market Data,Implied Zero Rate/Discount Factor,Rate,Rate
9164,BASIC,Market Data,Implied Zero Rate/Discount Factor,Rate Description,Description
25891,BASIC,Market Data,Implied Zero Rate/Discount Factor,Rate Market Date,Date
25870,BASIC,Market Data,Implied Zero Rate/Discount Factor,Rate Market Type Code,Code
9166,BASIC,Market Data,Implied Zero Rate/Discount Factor,Rate Name,Name
9168,BASIC,Market Data,Implied Zero Rate/Discount Factor,Rate Type,Code
21557,REFERENCE,Market Data,Implied Zero Rate/Discount Factor,Security Trade Reference,Reference
9161,BASIC,Market Data,Implied Zero Rate/Discount Factor,Unit Code,Code
14605,BASIC,Loan,INBR Provision,Management Overlay Breakdown For Specific Provision Amount,Amount
54636,COMPOSITE,Loan,INBR Provision,Provision Amount,Multi Currency 3
14664,COMPONENT,Loan,INBR Provision,Provision Amount.Group Reporting Currency,Amount
14666,COMPONENT,Loan,INBR Provision,Provision Amount.Local Reporting Currency,Amount
14668,COMPONENT,Loan,INBR Provision,Provision Amount.Transaction Currency,Amount
14670,BASIC,Loan,INBR Provision,Provision Type,Code
35178,REFERENCE,Loan,INBR Provision,Security Position Reference,Reference
36617,REFERENCE,Off Balance,Indemnity,Assigned Credit Facility Reference,Reference
36671,BASIC,Off Balance,Indemnity,Cancellation Bank Duration,Time Period
59798,BASIC,Off Balance,Indemnity,Credit Conversion Factor CCF,Percentage
34377,BASIC,Off Balance,Indemnity,Credit Conversion Factor CCF Class Code,Code
34750,BASIC,Off Balance,Indemnity,Credit Grade 13 Code,Code
57224,BASIC,Off Balance,Indemnity,Credit Grade 7 Code,Code
36652,REFERENCE,Off Balance,Indemnity,Current Account Used For Payment Transaction Reference,Reference
36552,BASIC,Off Balance,Indemnity,Current Guaranteed Amount,Multi Currency Amount
36488,BASIC,Off Balance,Indemnity,Daily Amendment Fee Accrual Amount,Multi Currency Amount
36500,BASIC,Off Balance,Indemnity,Daily Negotiated Maintenance Fee Accrual Amount,Multi Currency Amount
36497,BASIC,Off Balance,Indemnity,Daily Negotiated One Off Charge Fee Accrual Amount,Multi Currency Amount
36558,BASIC,Off Balance,Indemnity,Evergreen Clause Indicator,Indicator
36547,BASIC,Off Balance,Indemnity,Extended Expiry Date,Date
36622,REFERENCE,Off Balance,Indemnity,Fee Category Guarantee Reference,Reference
36655,REFERENCE,Off Balance,Indemnity,Guarantee Account Portfolio Reference,Reference
36603,REFERENCE,Off Balance,Indemnity,Guarantee Beneficiary Reference,Reference
36605,REFERENCE,Off Balance,Indemnity,Guarantee Company Code Unit Reference,Reference
36563,REFERENCE,Off Balance,Indemnity,Guarantee Currency Reference,Reference
36601,REFERENCE,Off Balance,Indemnity,Guarantee Issuer Reference,Reference
36675,REFERENCE,Off Balance,Indemnity,Guarantee Product Reference,Reference
37541,REFERENCE,Off Balance,Indemnity,Guarantee Sub-Participation Reference,Reference
36561,BASIC,Off Balance,Indemnity,Guarantee Type,Code
36607,REFERENCE,Off Balance,Indemnity,Guaranteed Unfunded Participant Loan Reference,Reference
56968,BASIC,Off Balance,Indemnity,Indemnity Type Code,Code
36545,BASIC,Off Balance,Indemnity,Initial Expiry Date,Date
36551,BASIC,Off Balance,Indemnity,Initial Guaranteed Amount,Multi Currency Amount
36470,BASIC,Off Balance,Indemnity,Issue Date,Date
31077,REFERENCE,Off Balance,Indemnity,Issued Bond Reference,Reference
36548,BASIC,Off Balance,Indemnity,Most Recent Amendment Date,Date
36512,BASIC,Off Balance,Indemnity,Most Recent Review Date,Date
36626,REFERENCE,Off Balance,Indemnity,Negotiated Fee Price Guarantee Reference,Reference
36169,BASIC,Off Balance,Indemnity,Next Review Date,Date
36542,BASIC,Off Balance,Indemnity,Offer Date,Date
36557,BASIC,Off Balance,Indemnity,Open End Indicator,Indicator
35897,REFERENCE,Off Balance,Indemnity,Originating Product Application Reference,Reference
36661,BASIC,Off Balance,Indemnity,Review Frequency,Time Period
36475,BASIC,Off Balance,Indemnity,Risk End Date,Date
34900,COMPOSITE,Off Balance,Indemnity,Risk Weighted Asset Amount,Multi Currency 3
54023,COMPONENT,Off Balance,Indemnity,Risk Weighted Asset Amount.Group Reporting Currency,Amount
53892,COMPONENT,Off Balance,Indemnity,Risk Weighted Asset Amount.Local Reporting Currency,Amount
54093,COMPONENT,Off Balance,Indemnity,Risk Weighted Asset Amount.Transaction Currency,Amount
34455,REFERENCE,Off Balance,Indemnity,Security Reference,Reference
36564,BASIC,Off Balance,Indemnity,Source System Credit Facility Number,Identifier Num
36541,BASIC,Off Balance,Indemnity,Source System Guarantee Number,Identifier Num
36458,BASIC,Off Balance,Indemnity,Source System Name,Name
34948,BASIC,Off Balance,Indemnity,Standardized Approach Risk Weight Type,Code
34985,BASIC,Off Balance,Indemnity,Vintage Year Code Number,Time Period
36505,BASIC,Off Balance,Indemnity,YTD Fee Amount,Multi Currency Amount
8080,BASIC,Market Data,Index,Central Index Identification Number,Identifier Num
8079,BASIC,Market Data,Index,Central Index Identification Number Name,Name
7906,BASIC,Market Data,Index,Index Value Number,Number
30620,BASIC,Market Data,Index,Index Value Timestamp,Date
8077,BASIC,Market Data,Index,ISIN Number,Identifier Num
7904,REFERENCE,Market Data,Index,Market Data Source Information Reference,Reference
8008,REFERENCE,Market Data,Index Country Relationship,Country Reference,Reference
8007,REFERENCE,Market Data,Index Country Relationship,Index Reference,Reference
39398,BASIC,Collateral,Intellectual Property Collateral Object,Base Value Amount,Amount
39402,BASIC,Collateral,Intellectual Property Collateral Object,Basel Eligibility Code,Code
39404,BASIC,Collateral,Intellectual Property Collateral Object,Basel Eligibility Indicator,Indicator
39409,BASIC,Collateral,Intellectual Property Collateral Object,Basel Type Code,Code
39452,REFERENCE,Collateral,Intellectual Property Collateral Object,Collateral Country Reference,Reference
39457,BASIC,Collateral,Intellectual Property Collateral Object,Collateral ID Number,Identifier Num
61792,COMPOSITE,Collateral,Intellectual Property Collateral Object,Collateral Lien Amount,Multi Currency 3
61794,COMPONENT,Collateral,Intellectual Property Collateral Object,Collateral Lien Amount.Group Reporting Currency,Amount
61793,COMPONENT,Collateral,Intellectual Property Collateral Object,Collateral Lien Amount.Local Reporting Currency,Amount
61795,COMPONENT,Collateral,Intellectual Property Collateral Object,Collateral Lien Amount.Transaction Currency,Amount
39458,REFERENCE,Collateral,Intellectual Property Collateral Object,Collateral Locality Reference,Reference
39410,BASIC,Collateral,Intellectual Property Collateral Object,Collateral Name,Name
39413,BASIC,Collateral,Intellectual Property Collateral Object,Collateral Object Status Text,Text
39447,BASIC,Collateral,Intellectual Property Collateral Object,Collateral Purpose Text,Text
39461,REFERENCE,Collateral,Intellectual Property Collateral Object,Collateral Region Reference,Reference
39370,REFERENCE,Collateral,Intellectual Property Collateral Object,Collateral Type Reference,Reference
57600,REFERENCE,Collateral,Intellectual Property Collateral Object,Currency Reference,Reference
39418,BASIC,Collateral,Intellectual Property Collateral Object,Endorsement Type Code,Code
39421,BASIC,Collateral,Intellectual Property Collateral Object,Enforceability Indicator,Indicator
35961,BASIC,Collateral,Intellectual Property Collateral Object,Guarantee Expiry Date,Date
27711,BASIC,Collateral,Intellectual Property Collateral Object,Intellectual Property Type Code,Code
39426,BASIC,Collateral,Intellectual Property Collateral Object,Prior Claim Amount,Amount
39429,BASIC,Collateral,Intellectual Property Collateral Object,Purchase Of Asset Date,Date
39432,BASIC,Collateral,Intellectual Property Collateral Object,Risk Transfer Indicator,Indicator
39436,BASIC,Collateral,Intellectual Property Collateral Object,Risk Type Code,Code
39437,BASIC,Collateral,Intellectual Property Collateral Object,Securitisation Indicator,Indicator
39442,BASIC,Collateral,Intellectual Property Collateral Object,Securitisation Percentage,Percentage
39444,BASIC,Collateral,Intellectual Property Collateral Object,Timely Liquidation Possible Indicator,Indicator
39450,BASIC,Collateral,Intellectual Property Collateral Object,Virtual Collateral Indicator,Indicator
63482,REFERENCE,Current Account,Interest Account Group,Account Basel III Customer Type Classification Reference,Reference
54401,COMPOSITE,Current Account,Interest Account Group,Account Group Cleared Balance,Multi Currency 3
6086,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Balance.Group Reporting Currency,Amount
6087,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Balance.Local Reporting Currency,Amount
6088,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Balance.Transaction Currency,Amount
54346,COMPOSITE,Current Account,Interest Account Group,Account Group Cleared Credit Balance,Multi Currency 3
4660,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Credit Balance.Group Reporting Currency,Amount
4662,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Credit Balance.Local Reporting Currency,Amount
4664,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Credit Balance.Transaction Currency,Amount
54347,COMPOSITE,Current Account,Interest Account Group,Account Group Cleared Debit Balance,Multi Currency 3
4666,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Debit Balance.Group Reporting Currency,Amount
4668,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Debit Balance.Local Reporting Currency,Amount
4670,COMPONENT,Current Account,Interest Account Group,Account Group Cleared Debit Balance.Transaction Currency,Amount
55077,COMPOSITE,Current Account,Interest Account Group,Account Group Credit Ledger Balance,Multi Currency 3
4672,COMPONENT,Current Account,Interest Account Group,Account Group Credit Ledger Balance.Group Reporting Currency,Amount
4674,COMPONENT,Current Account,Interest Account Group,Account Group Credit Ledger Balance.Local Reporting Currency,Amount
4676,COMPONENT,Current Account,Interest Account Group,Account Group Credit Ledger Balance.Transaction Currency,Amount
55487,COMPOSITE,Current Account,Interest Account Group,Account Group Debit Ledger Balance,Multi Currency 3
4678,COMPONENT,Current Account,Interest Account Group,Account Group Debit Ledger Balance.Group Reporting Currency,Amount
4680,COMPONENT,Current Account,Interest Account Group,Account Group Debit Ledger Balance.Local Reporting Currency,Amount
6089,COMPONENT,Current Account,Interest Account Group,Account Group Debit Ledger Balance.Transaction Currency,Amount
54400,COMPOSITE,Current Account,Interest Account Group,Account Group Ledger Balance,Multi Currency 3
6084,COMPONENT,Current Account,Interest Account Group,Account Group Ledger Balance.Group Reporting Currency,Amount
6085,COMPONENT,Current Account,Interest Account Group,Account Group Ledger Balance.Local Reporting Currency,Amount
6082,COMPONENT,Current Account,Interest Account Group,Account Group Ledger Balance.Transaction Currency,Amount
57054,BASIC,Current Account,Interest Account Group,Account Group Name,Name
21399,BASIC,Current Account,Interest Account Group,Account Group Type,Code
51840,BASIC,Current Account,Interest Account Group,Average Credit Interest Rate,Rate
51846,BASIC,Current Account,Interest Account Group,Average Debit Interest Rate,Rate
55069,COMPOSITE,Current Account,Interest Account Group,Credit EIR Adjustment Amount,Multi Currency 3
12256,COMPONENT,Current Account,Interest Account Group,Credit EIR Adjustment Amount.Group Reporting Currency,Amount
12259,COMPONENT,Current Account,Interest Account Group,Credit EIR Adjustment Amount.Local Reporting Currency,Amount
12260,COMPONENT,Current Account,Interest Account Group,Credit EIR Adjustment Amount.Transaction Currency,Amount
54532,COMPOSITE,Current Account,Interest Account Group,Credit Interest Accrual Amount,Multi Currency 3
12262,COMPONENT,Current Account,Interest Account Group,Credit Interest Accrual Amount.Group Reporting Currency,Amount
12265,COMPONENT,Current Account,Interest Account Group,Credit Interest Accrual Amount.Local Reporting Currency,Amount
12267,COMPONENT,Current Account,Interest Account Group,Credit Interest Accrual Amount.Transaction Currency,Amount
55070,COMPOSITE,Current Account,Interest Account Group,Credit Interest Accrual Including EIR Adjustment Amount,Multi Currency 3
12268,COMPONENT,Current Account,Interest Account Group,Credit Interest Accrual Including EIR Adjustment Amount.Group Reporting Currency,Amount
12271,COMPONENT,Current Account,Interest Account Group,Credit Interest Accrual Including EIR Adjustment Amount.Local Reporting Currency,Amount
12272,COMPONENT,Current Account,Interest Account Group,Credit Interest Accrual Including EIR Adjustment Amount.Transaction Currency,Amount
4915,BASIC,Current Account,Interest Account Group,Credit Interest Rate,Rate
54365,COMPOSITE,Current Account,Interest Account Group,Daily Credit Interest Accrual Amount,Multi Currency 3
4916,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual Amount.Group Reporting Currency,Amount
4917,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual Amount.Local Reporting Currency,Amount
4918,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual Amount.Transaction Currency,Amount
54366,COMPOSITE,Current Account,Interest Account Group,Daily Credit Interest Accrual Including EIR Adjustment Amount,Multi Currency 3
4919,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual Including EIR Adjustment Amount.Group Reporting Currency,Amount
4920,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual Including EIR Adjustment Amount.Local Reporting Currency,Amount
4921,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual Including EIR Adjustment Amount.Transaction Currency,Amount
54367,COMPOSITE,Current Account,Interest Account Group,Daily Credit Interest Accrual On Uncleared Items Amount,Multi Currency 3
4922,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual On Uncleared Items Amount.Group Reporting Currency,Amount
4923,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual On Uncleared Items Amount.Local Reporting Currency,Amount
4924,COMPONENT,Current Account,Interest Account Group,Daily Credit Interest Accrual On Uncleared Items Amount.Transaction Currency,Amount
54373,COMPOSITE,Current Account,Interest Account Group,Daily Debit EIR Adjustment Accrual Amount,Multi Currency 3
4940,COMPONENT,Current Account,Interest Account Group,Daily Debit EIR Adjustment Accrual Amount.Group Reporting Currency,Amount
4941,COMPONENT,Current Account,Interest Account Group,Daily Debit EIR Adjustment Accrual Amount.Local Reporting Currency,Amount
4942,COMPONENT,Current Account,Interest Account Group,Daily Debit EIR Adjustment Accrual Amount.Transaction Currency,Amount
54368,COMPOSITE,Current Account,Interest Account Group,Daily Debit Interest Accrual Amount,Multi Currency 3
4925,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual Amount.Group Reporting Currency,Amount
4926,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual Amount.Local Reporting Currency,Amount
4927,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual Amount.Transaction Currency,Amount
54369,COMPOSITE,Current Account,Interest Account Group,Daily Debit Interest Accrual Including EIR Adjustment Amount,Multi Currency 3
4928,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual Including EIR Adjustment Amount.Group Reporting Currency,Amount
4929,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual Including EIR Adjustment Amount.Local Reporting Currency,Amount
4930,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual Including EIR Adjustment Amount.Transaction Currency,Amount
54370,COMPOSITE,Current Account,Interest Account Group,Daily Debit Interest Accrual On Uncleared Items Amount,Multi Currency 3
4931,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual On Uncleared Items Amount.Group Reporting Currency,Amount
4932,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual On Uncleared Items Amount.Local Reporting Currency,Amount
4933,COMPONENT,Current Account,Interest Account Group,Daily Debit Interest Accrual On Uncleared Items Amount.Transaction Currency,Amount
54371,COMPOSITE,Current Account,Interest Account Group,Daily Earning Hedge Accrual Amount,Multi Currency 3
4934,COMPONENT,Current Account,Interest Account Group,Daily Earning Hedge Accrual Amount.Group Reporting Currency,Amount
4935,COMPONENT,Current Account,Interest Account Group,Daily Earning Hedge Accrual Amount.Local Reporting Currency,Amount
4936,COMPONENT,Current Account,Interest Account Group,Daily Earning Hedge Accrual Amount.Transaction Currency,Amount
54372,COMPOSITE,Current Account,Interest Account Group,Daily Earning Pool Accrual Amount,Multi Currency 3
4937,COMPONENT,Current Account,Interest Account Group,Daily Earning Pool Accrual Amount.Group Reporting Currency,Amount
4938,COMPONENT,Current Account,Interest Account Group,Daily Earning Pool Accrual Amount.Local Reporting Currency,Amount
4939,COMPONENT,Current Account,Interest Account Group,Daily Earning Pool Accrual Amount.Transaction Currency,Amount
55078,COMPOSITE,Current Account,Interest Account Group,Daily Margin Accrual Amount,Multi Currency 3
4944,COMPONENT,Current Account,Interest Account Group,Daily Margin Accrual Amount.Group Reporting Currency,Amount
4945,COMPONENT,Current Account,Interest Account Group,Daily Margin Accrual Amount.Local Reporting Currency,Amount
4946,COMPONENT,Current Account,Interest Account Group,Daily Margin Accrual Amount.Transaction Currency,Amount
55079,COMPOSITE,Current Account,Interest Account Group,Daily Non Conforming Charge Accrual Amount,Multi Currency 3
4948,COMPONENT,Current Account,Interest Account Group,Daily Non Conforming Charge Accrual Amount.Group Reporting Currency,Amount
4947,COMPONENT,Current Account,Interest Account Group,Daily Non Conforming Charge Accrual Amount.Local Reporting Currency,Amount
9388,COMPONENT,Current Account,Interest Account Group,Daily Non Conforming Charge Accrual Amount.Transaction Currency,Amount
54374,COMPOSITE,Current Account,Interest Account Group,Daily Transfer Pricing Benefit Accrual Amount,Multi Currency 3
4950,COMPONENT,Current Account,Interest Account Group,Daily Transfer Pricing Benefit Accrual Amount.Group Reporting Currency,Amount
4951,COMPONENT,Current Account,Interest Account Group,Daily Transfer Pricing Benefit Accrual Amount.Local Reporting Currency,Amount
4952,COMPONENT,Current Account,Interest Account Group,Daily Transfer Pricing Benefit Accrual Amount.Transaction Currency,Amount
55182,COMPOSITE,Current Account,Interest Account Group,Debit EIR Adjustment Amount,Multi Currency 3
12284,COMPONENT,Current Account,Interest Account Group,Debit EIR Adjustment Amount.Group Reporting Currency,Amount
12286,COMPONENT,Current Account,Interest Account Group,Debit EIR Adjustment Amount.Local Reporting Currency,Amount
12289,COMPONENT,Current Account,Interest Account Group,Debit EIR Adjustment Amount.Transaction Currency,Amount
54538,COMPOSITE,Current Account,Interest Account Group,Debit Interest Accrual Amount,Multi Currency 3
12292,COMPONENT,Current Account,Interest Account Group,Debit Interest Accrual Amount.Group Reporting Currency,Amount
12295,COMPONENT,Current Account,Interest Account Group,Debit Interest Accrual Amount.Local Reporting Currency,Amount
12298,COMPONENT,Current Account,Interest Account Group,Debit Interest Accrual Amount.Transaction Currency,Amount
55183,COMPOSITE,Current Account,Interest Account Group,Debit Interest Accrual Including EIR Adjustment Amount,Multi Currency 3
12301,COMPONENT,Current Account,Interest Account Group,Debit Interest Accrual Including EIR Adjustment Amount.Group Reporting Currency,Amount
12306,COMPONENT,Current Account,Interest Account Group,Debit Interest Accrual Including EIR Adjustment Amount.Local Reporting Currency,Amount
12309,COMPONENT,Current Account,Interest Account Group,Debit Interest Accrual Including EIR Adjustment Amount.Transaction Currency,Amount
4953,BASIC,Current Account,Interest Account Group,Debit Interest Rate,Rate
4956,BASIC,Current Account,Interest Account Group,Interest Waived Indicator,Indicator
51565,BASIC,Current Account,Interest Account Group,Number Of Accounts,Count
4955,BASIC,Current Account,Interest Account Group,Offset Interest Rate,Rate
63476,REFERENCE,Current Account,Interest Account Group,Product Business Unit Reference,Reference
63488,BASIC,Current Account,Interest Account Group,Retail Non Retail Code,Code
4957,BASIC,Current Account,Interest Account Group,Surcharge Waived Indicator,Indicator
59267,REFERENCE,Current Account,Interest Account Group,Transaction Currency Reference,Reference
6083,BASIC,Current Account,Interest Account Group,Unique Account Group Number,Identifier Num
51871,BASIC,Current Account,Interest Account Group,Weighted Average Credit Interest Rate,Rate
51877,BASIC,Current Account,Interest Account Group,Weighted Average Debit Interest Rate,Rate
5665,BASIC,Account Overall,Intermediary Relationship,Account Customer Relationship Type,Code
5666,REFERENCE,Account Overall,Intermediary Relationship,Account Reference,Reference
5664,REFERENCE,Account Overall,Intermediary Relationship,Customer Reference,Reference
4390,BASIC,Account Overall,Intermediary Relationship,Intermediary Relationship Type,Code
33619,REFERENCE,Current Account,Internal Credit Card Limit,Account Reference,Reference
33582,BASIC,Current Account,Internal Credit Card Limit,Actual Breach Indicator,Indicator
54020,COMPOSITE,Current Account,Internal Credit Card Limit,Actual Excess Amount,Multi Currency 3
53751,COMPONENT,Current Account,Internal Credit Card Limit,Actual Excess Amount.Group Reporting Currency,Amount
53750,COMPONENT,Current Account,Internal Credit Card Limit,Actual Excess Amount.Local Reporting Currency,Amount
33575,COMPONENT,Current Account,Internal Credit Card Limit,Actual Excess Amount.Transaction Currency,Amount
33554,BASIC,Current Account,Internal Credit Card Limit,Actual Percentage,Percentage
33568,BASIC,Current Account,Internal Credit Card Limit,Actual Rating Result Code,Code
54010,COMPOSITE,Current Account,Internal Credit Card Limit,Actual Value Limit Amount,Multi Currency 3
33897,COMPONENT,Current Account,Internal Credit Card Limit,Actual Value Limit Amount.Group Reporting Currency,Amount
33885,COMPONENT,Current Account,Internal Credit Card Limit,Actual Value Limit Amount.Local Reporting Currency,Amount
33547,COMPONENT,Current Account,Internal Credit Card Limit,Actual Value Limit Amount.Transaction Currency,Amount
33561,BASIC,Current Account,Internal Credit Card Limit,Actual Value Limit Count,Count
55740,COMPOSITE,Current Account,Internal Credit Card Limit,Available Limit Amount,Multi Currency 3
18163,COMPONENT,Current Account,Internal Credit Card Limit,Available Limit Amount.Group Reporting Currency,Amount
18164,COMPONENT,Current Account,Internal Credit Card Limit,Available Limit Amount.Local Reporting Currency,Amount
18165,COMPONENT,Current Account,Internal Credit Card Limit,Available Limit Amount.Transaction Currency,Amount
60088,BASIC,Current Account,Internal Credit Card Limit,Days In Excess Count,Count
63723,BASIC,Current Account,Internal Credit Card Limit,Gross Net Limit Code,Code
33540,BASIC,Current Account,Internal Credit Card Limit,Intra Month Breach Indicator,Indicator
33484,BASIC,Current Account,Internal Credit Card Limit,Limit End Date,Date
33589,REFERENCE,Current Account,Internal Credit Card Limit,Limit Group Reference,Reference
33463,BASIC,Current Account,Internal Credit Card Limit,Limit Identifier Number,Identifier Num
33603,REFERENCE,Current Account,Internal Credit Card Limit,Limit Measure Definition Reference,Reference
33456,BASIC,Current Account,Internal Credit Card Limit,Limit Name,Name
33910,BASIC,Current Account,Internal Credit Card Limit,Limit Purpose Code,Code
33470,BASIC,Current Account,Internal Credit Card Limit,Limit Purpose Description,Description
33477,BASIC,Current Account,Internal Credit Card Limit,Limit Start Date,Date
60101,BASIC,Current Account,Internal Credit Card Limit,Most Recent Update Date,Date
55741,COMPOSITE,Current Account,Internal Credit Card Limit,Overall Limit Set Amount,Multi Currency 3
18166,COMPONENT,Current Account,Internal Credit Card Limit,Overall Limit Set Amount.Group Reporting Currency,Amount
18168,COMPONENT,Current Account,Internal Credit Card Limit,Overall Limit Set Amount.Local Reporting Currency,Amount
18167,COMPONENT,Current Account,Internal Credit Card Limit,Overall Limit Set Amount.Transaction Currency,Amount
33526,BASIC,Current Account,Internal Credit Card Limit,Overall Limit Set Count,Count
33519,BASIC,Current Account,Internal Credit Card Limit,Overall Limit Set Percentage,Percentage
33533,BASIC,Current Account,Internal Credit Card Limit,Overall Limit Set Rating Result Code,Code
33596,REFERENCE,Current Account,Internal Credit Card Limit,Parent Limit Reference,Reference
33491,BASIC,Current Account,Internal Credit Card Limit,Short-Long Term Type Code,Code
33505,BASIC,Current Account,Internal Credit Card Limit,Tenor End Count,Count
33498,BASIC,Current Account,Internal Credit Card Limit,Tenor Start Count,Count
33512,BASIC,Current Account,Internal Credit Card Limit,Tenor Type Code,Code
33859,REFERENCE,Current Account,Internal Credit Card Limit,Transaction Currency Reference,Reference
55742,COMPOSITE,Current Account,Internal Credit Card Limit,Utilised Limit Amount,Multi Currency 3
60440,COMPONENT,Current Account,Internal Credit Card Limit,Utilised Limit Amount.Group Reporting Currency,Amount
60427,COMPONENT,Current Account,Internal Credit Card Limit,Utilised Limit Amount.Local Reporting Currency,Amount
60453,COMPONENT,Current Account,Internal Credit Card Limit,Utilised Limit Amount.Transaction Currency,Amount
8967,BASIC,Market Data,Internal Index,Central Index Identification Number,Identifier Num
8968,BASIC,Market Data,Internal Index,Central Index Identification Number Name,Name
8078,BASIC,Market Data,Internal Index,FX Rate,Rate
8966,BASIC,Market Data,Internal Index,Index Value Number,Number
36451,BASIC,Market Data,Internal Index,Index Value Timestamp,Date
7905,BASIC,Market Data,Internal Index,Internal Index Name,Name
8965,BASIC,Market Data,Internal Index,ISIN Number,Identifier Num
8964,REFERENCE,Market Data,Internal Index,Market Data Source Information Reference,Reference
8064,REFERENCE,Market Data,Internal Index Central Bank Product Composition Relationship,Central Bank Product Composition Reference,Reference
8063,REFERENCE,Market Data,Internal Index Central Bank Product Composition Relationship,Internal Index Reference,Reference
8018,REFERENCE,Market Data,Internal Index Party Composition Relationship,Internal Index Reference,Reference
8019,REFERENCE,Market Data,Internal Index Party Composition Relationship,Party Composition Reference,Reference
33622,REFERENCE,Current Account,Internal Overdraft Limit,Account Reference,Reference
33585,BASIC,Current Account,Internal Overdraft Limit,Actual Breach Indicator,Indicator
54026,COMPOSITE,Current Account,Internal Overdraft Limit,Actual Excess Amount,Multi Currency 3
53753,COMPONENT,Current Account,Internal Overdraft Limit,Actual Excess Amount.Group Reporting Currency,Amount
53752,COMPONENT,Current Account,Internal Overdraft Limit,Actual Excess Amount.Local Reporting Currency,Amount
33578,COMPONENT,Current Account,Internal Overdraft Limit,Actual Excess Amount.Transaction Currency,Amount
33557,BASIC,Current Account,Internal Overdraft Limit,Actual Percentage,Percentage
33571,BASIC,Current Account,Internal Overdraft Limit,Actual Rating Result Code,Code
54013,COMPOSITE,Current Account,Internal Overdraft Limit,Actual Value Limit Amount,Multi Currency 3
33900,COMPONENT,Current Account,Internal Overdraft Limit,Actual Value Limit Amount.Group Reporting Currency,Amount
33888,COMPONENT,Current Account,Internal Overdraft Limit,Actual Value Limit Amount.Local Reporting Currency,Amount
33550,COMPONENT,Current Account,Internal Overdraft Limit,Actual Value Limit Amount.Transaction Currency,Amount
33564,BASIC,Current Account,Internal Overdraft Limit,Actual Value Limit Count,Count
55746,COMPOSITE,Current Account,Internal Overdraft Limit,Available Limit Amount,Multi Currency 3
18181,COMPONENT,Current Account,Internal Overdraft Limit,Available Limit Amount.Group Reporting Currency,Amount
18182,COMPONENT,Current Account,Internal Overdraft Limit,Available Limit Amount.Local Reporting Currency,Amount
18183,COMPONENT,Current Account,Internal Overdraft Limit,Available Limit Amount.Transaction Currency,Amount
60085,BASIC,Current Account,Internal Overdraft Limit,Days In Excess Count,Count
63720,BASIC,Current Account,Internal Overdraft Limit,Gross Net Limit Code,Code
33543,BASIC,Current Account,Internal Overdraft Limit,Intra Month Breach Indicator,Indicator
33487,BASIC,Current Account,Internal Overdraft Limit,Limit End Date,Date
33592,REFERENCE,Current Account,Internal Overdraft Limit,Limit Group Reference,Reference
33466,BASIC,Current Account,Internal Overdraft Limit,Limit Identifier Number,Identifier Num
