id,composite,subject_area,entity,attribute,type
15781,COMPOSITE,Nomenclatory,Nomenclatory,Liberal professions Type PFA,Referencial LOV
15782,COMPONENT,Nomenclatory,Nomenclatory,Liberal professions Type PFA.Code,Text
15783,COMPONENT,Nomenclatory,Nomenclatory,Liberal professions Type PFA.Description,Text
15481,COMPONENT,Nomenclatory,Nomenclatory,Liberal professions Type.Code,Text
15482,COMPONENT,Nomenclatory,Nomenclatory,Liberal professions Type.Description,Text
28147,COMPOSITE,Nomenclatory,Nomenclatory,Limit category,Referencial LOV
28135,COMPOSITE,Party,Unified Customer FGDB Guarantee Limit,Limit category,Referencial LOV
28148,COMPONENT,Nomenclatory,Nomenclatory,Limit category.Code,Text
28136,COMPONENT,Party,Unified Customer FGDB Guarantee Limit,Limit category.Code,Text
28149,COMPONENT,Nomenclatory,Nomenclatory,Limit category.Description,Text
28137,COMPONENT,Party,Unified Customer FGDB Guarantee Limit,Limit category.Description,Text
33199,BASIC,Service,Employer Payroll Convention components,Limit flag,Flag
33198,BASIC,Package,Package Components,Limit flag,Flag
3690,BASIC,Regulatory Requirements,ALM deal,Liquidity spread,Percentage
,BASIC,Party,Bank,Litigation indication flag,Flag
11804,BASIC,Party,Customer,Litigation indication flag,Flag
11805,BASIC,Party,Individual Customer,Litigation indication flag,Flag
11806,BASIC,Party,Legal Entity Customer,Litigation indication flag,Flag
11807,BASIC,Party,Professional Customer,Litigation indication flag,Flag
33290,REFERENCE,Provision,Account Booked Provisions,Loan account identifier,Reference
33249,REFERENCE,Provision,Account Provision,Loan account identifier,Reference
33289,REFERENCE,Provision,Account Simulated Provisions,Loan account identifier,Reference
29379,REFERENCE,Event,Account Stage 1 Contaminated event,Loan account identifier,Reference
29377,REFERENCE,Event,Account Stage 1 event,Loan account identifier,Reference
29381,REFERENCE,Event,Account Stage 2 Contaminated event,Loan account identifier,Reference
29383,REFERENCE,Event,Account Stage 2 event,Loan account identifier,Reference
14092,REFERENCE,Event,Account stage event,Loan account identifier,Reference
5808,REFERENCE,Account,Cash Flow Loans Account,Loan account identifier,Reference
5768,REFERENCE,Account,Credit Card Account,Loan account identifier,Reference
10936,REFERENCE,Account,Individual Loan Account,Loan account identifier,Reference
13122,REFERENCE,Account,Legal Loan Account,Loan account identifier,Reference
25961,REFERENCE,Account,Letter of Credit,Loan account identifier,Reference
5767,REFERENCE,Account,Loan Account,Loan account identifier,Reference
13444,REFERENCE,Account,Loan Application,Loan account identifier,Reference
13445,REFERENCE,Account,Loan approval,Loan account identifier,Reference
5546,REFERENCE,Insurance,Insurance To Account,Loan Account Insurance Identifier,Reference
39959,REFERENCE,Insurance,Loan Account Insurance,Loan Account Insurance Identifier,Reference
1690,COMPOSITE,Account,Account Balance Type,Loan accrued interest,Multi Currency
35394,COMPONENT,Account,Account Balance Type,Loan accrued interest.EUR,Numeric
35393,COMPONENT,Account,Account Balance Type,Loan accrued interest.LCY,Numeric
35392,COMPONENT,Account,Account Balance Type,Loan accrued interest.OCY,Numeric
5181,BASIC,Account,Loan Application,Loan Application Date,Date
5182,BASIC,Account,Loan Application,Loan Application number,Numeric
25858,COMPOSITE,Account,Account Balance Type,Loan EIR interest adjustment,Multi Currency
33303,COMPOSITE,Provision,Account Booked Provisions,Loan EIR interest adjustment,Multi Currency
25861,COMPONENT,Account,Account Balance Type,Loan EIR interest adjustment.EUR,Numeric
33306,COMPONENT,Provision,Account Booked Provisions,Loan EIR interest adjustment.EUR,Numeric
25860,COMPONENT,Account,Account Balance Type,Loan EIR interest adjustment.LCY,Numeric
33305,COMPONENT,Provision,Account Booked Provisions,Loan EIR interest adjustment.LCY,Numeric
25859,COMPONENT,Account,Account Balance Type,Loan EIR interest adjustment.OCY,Numeric
33304,COMPONENT,Provision,Account Booked Provisions,Loan EIR interest adjustment.OCY,Numeric
36562,BASIC,Transaction,Cashier Fee Income/ Expense Transaction,Loan fee flag,Flag
36561,BASIC,Transaction,Fee Income/Expense Transaction,Loan fee flag,Flag
36563,BASIC,Transaction,Non-Cashier Fee Income/ Expense Transaction,Loan fee flag,Flag
36564,BASIC,Transaction,Non-Storno Cashier Fee Income/ Expense Transaction,Loan fee flag,Flag
36567,BASIC,Transaction,Non-Storno Non-Cashier Fee Income/ Expense Transaction,Loan fee flag,Flag
36566,BASIC,Transaction,Storno Cashier Fee Income/ Expense Transaction,Loan fee flag,Flag
36565,BASIC,Transaction,Storno Non-Cashier Fee Income/ Expense Transaction,Loan fee flag,Flag
5790,BASIC,Account,Cash Flow Loans Account,Loan financial risk coverage flag,Text
5231,BASIC,Account,Credit Card Account,Loan financial risk coverage flag,Text
10955,BASIC,Account,Individual Loan Account,Loan financial risk coverage flag,Text
13097,BASIC,Account,Legal Loan Account,Loan financial risk coverage flag,Text
26063,BASIC,Account,Letter of Credit,Loan financial risk coverage flag,Text
1703,BASIC,Account,Loan Account,Loan financial risk coverage flag,Text
11185,COMPOSITE,Account,Cash Flow Phase,Loan first phase type,Referencial LOV
11191,COMPOSITE,Transaction,Transaction Cash Flow Phase,Loan first phase type,Referencial LOV
11186,COMPONENT,Account,Cash Flow Phase,Loan first phase type.Code,Text
11192,COMPONENT,Transaction,Transaction Cash Flow Phase,Loan first phase type.Code,Text
11187,COMPONENT,Account,Cash Flow Phase,Loan first phase type.Description,Text
11193,COMPONENT,Transaction,Transaction Cash Flow Phase,Loan first phase type.Description,Text
11197,BASIC,Account,Cash Flow Phase,Loan last phase number of instalments,Numeric
11198,BASIC,Transaction,Transaction Cash Flow Phase,Loan last phase number of instalments,Numeric
11188,COMPOSITE,Account,Cash Flow Phase,Loan last phase type,Referencial LOV
11194,COMPOSITE,Transaction,Transaction Cash Flow Phase,Loan last phase type,Referencial LOV
11189,COMPONENT,Account,Cash Flow Phase,Loan last phase type.Code,Text
11195,COMPONENT,Transaction,Transaction Cash Flow Phase,Loan last phase type.Code,Text
11190,COMPONENT,Account,Cash Flow Phase,Loan last phase type.Description,Text
11196,COMPONENT,Transaction,Transaction Cash Flow Phase,Loan last phase type.Description,Text
31225,COMPOSITE,Account,Account Balance Type,Loan Nominal Amount,Multi Currency
31244,COMPONENT,Account,Account Balance Type,Loan Nominal Amount.EUR,Numeric
31239,COMPONENT,Account,Account Balance Type,Loan Nominal Amount.LCY,Numeric
31234,COMPONENT,Account,Account Balance Type,Loan Nominal Amount.OCY,Numeric
4368,COMPOSITE,Account,Cash Flow Phase,Loan phase type,Referencial LOV
6214,COMPOSITE,Nomenclatory,Nomenclatory,Loan phase type,Referencial LOV
6537,COMPOSITE,Transaction,Transaction Cash Flow Phase,Loan phase type,Referencial LOV
4370,COMPONENT,Account,Cash Flow Phase,Loan phase type.Code,Text
6215,COMPONENT,Nomenclatory,Nomenclatory,Loan phase type.Code,Text
6538,COMPONENT,Transaction,Transaction Cash Flow Phase,Loan phase type.Code,Text
4372,COMPONENT,Account,Cash Flow Phase,Loan phase type.Description,Text
6216,COMPONENT,Nomenclatory,Nomenclatory,Loan phase type.Description,Text
6539,COMPONENT,Transaction,Transaction Cash Flow Phase,Loan phase type.Description,Text
5781,BASIC,Account,Cash Flow Loans Account,Loan to value on financed asset,Percentage
5300,BASIC,Account,Credit Card Account,Loan to value on financed asset,Percentage
10949,BASIC,Account,Individual Loan Account,Loan to value on financed asset,Percentage
13160,BASIC,Account,Legal Loan Account,Loan to value on financed asset,Percentage
26158,BASIC,Account,Letter of Credit,Loan to value on financed asset,Percentage
1728,BASIC,Account,Loan Account,Loan to value on financed asset,Percentage
35039,COMPOSITE,Party,Customer Risk Classification,Local customer classification,Referencial LOV
35040,COMPONENT,Party,Customer Risk Classification,Local customer classification.Code,Text
35041,COMPONENT,Party,Customer Risk Classification,Local customer classification.Description,Text
36476,COMPOSITE,Party,Customer Risk Classification,Local Customer Market Segment,Referencial LOV
22111,COMPOSITE,Party,Customer Segmentation Hierarchy,Local Customer Market Segment,Referencial LOV
1708,COMPOSITE,Party,Local Customer Market segment,Local Customer Market Segment,Referencial LOV
33258,COMPOSITE,Party,NBR Customer Classification,Local Customer Market Segment,Referencial LOV
33427,COMPOSITE,Party,NBR standard approach class,Local Customer Market Segment,Referencial LOV
22117,COMPOSITE,Nomenclatory,Nomenclatory,Local Customer Market Segment,Referencial LOV
22140,COMPOSITE,Party,SG Customer Classification,Local Customer Market Segment,Referencial LOV
36478,COMPONENT,Party,Customer Risk Classification,Local Customer Market Segment.Code,Text
22112,COMPONENT,Party,Customer Segmentation Hierarchy,Local Customer Market Segment.Code,Text
8638,COMPONENT,Party,Local Customer Market segment,Local Customer Market Segment.Code,Text
33260,COMPONENT,Party,NBR Customer Classification,Local Customer Market Segment.Code,Text
33429,COMPONENT,Party,NBR standard approach class,Local Customer Market Segment.Code,Text
22118,COMPONENT,Nomenclatory,Nomenclatory,Local Customer Market Segment.Code,Text
22141,COMPONENT,Party,SG Customer Classification,Local Customer Market Segment.Code,Text
36477,COMPONENT,Party,Customer Risk Classification,Local Customer Market Segment.Description,Text
22113,COMPONENT,Party,Customer Segmentation Hierarchy,Local Customer Market Segment.Description,Text
8639,COMPONENT,Party,Local Customer Market segment,Local Customer Market Segment.Description,Text
33259,COMPONENT,Party,NBR Customer Classification,Local Customer Market Segment.Description,Text
33428,COMPONENT,Party,NBR standard approach class,Local Customer Market Segment.Description,Text
22119,COMPONENT,Nomenclatory,Nomenclatory,Local Customer Market Segment.Description,Text
22142,COMPONENT,Party,SG Customer Classification,Local Customer Market Segment.Description,Text
25745,COMPOSITE,Collateral,Collateral Real Estate,Location Area type,Referencial LOV
32226,COMPOSITE,Nomenclatory,Nomenclatory,Location Area type,Referencial LOV
28152,COMPONENT,Collateral,Collateral Real Estate,Location Area type.Code,Text
32228,COMPONENT,Nomenclatory,Nomenclatory,Location Area type.Code,Text
28153,COMPONENT,Collateral,Collateral Real Estate,Location Area type.Description,Text
32227,COMPONENT,Nomenclatory,Nomenclatory,Location Area type.Description,Text
13851,COMPOSITE,Account,Account Balance Type,LORO account accrued interest,Multi Currency
13854,COMPONENT,Account,Account Balance Type,LORO account accrued interest.EUR,Numeric
13853,COMPONENT,Account,Account Balance Type,LORO account accrued interest.LCY,Numeric
13852,COMPONENT,Account,Account Balance Type,LORO account accrued interest.OCY,Numeric
13847,COMPOSITE,Account,Account Balance Type,LORO account principal,Multi Currency
13850,COMPONENT,Account,Account Balance Type,LORO account principal.EUR,Numeric
13849,COMPONENT,Account,Account Balance Type,LORO account principal.LCY,Numeric
13848,COMPONENT,Account,Account Balance Type,LORO account principal.OCY,Numeric
1723,BASIC,Account,Risk Analytical Model to Account,Loss given default rate (IFRS9 LGD),Percentage
11753,BASIC,Account,Product Account Measurements,LTV At Reporting Date,Percentage
1730,BASIC,Account,GL Account Balance,Magnitude Code,Text
33391,BASIC,Account,GL Account Balance After Reclassification,Magnitude Code,Text
33370,BASIC,Account,GL Account Balance Before reclassification,Magnitude Code,Text
2473,BASIC,Regulatory Requirements,ALM deal,Magnitude code for interest amount,Text
2345,BASIC,Regulatory Requirements,ALM deal,Magnitude code for inventory amount,Text
5694,BASIC,Account,Card type,Mail Card delivery flag,Flag
5695,BASIC,Account,Clasic card product,Mail Card delivery flag,Flag
5696,BASIC,Account,Prepaid card product,Mail Card delivery flag,Flag
41253,COMPOSITE,Party,Main CAEN Customer Classification,Main CAEN code,Referencial LOV
10495,COMPOSITE,Nomenclatory,Nomenclatory,Main CAEN code,Referencial LOV
41255,COMPONENT,Party,Main CAEN Customer Classification,Main CAEN code.Code,Text
10496,COMPONENT,Nomenclatory,Nomenclatory,Main CAEN code.Code,Text
41254,COMPONENT,Party,Main CAEN Customer Classification,Main CAEN code.Description,Text
10497,COMPONENT,Nomenclatory,Nomenclatory,Main CAEN code.Description,Text
41268,REFERENCE,Party,Main CAEN Customer Classification,Main CAEN customer classification Identifier,Reference
34129,REFERENCE,Account,Account Event Measurements,Main Portfolio Identifier,Reference
40483,REFERENCE,Account,Card Event Measurements,Main Portfolio Identifier,Reference
40938,REFERENCE,Account,Card Measurements,Main Portfolio Identifier,Reference
40725,REFERENCE,Investment Fund,Easy Invest Event Measurements,Main Portfolio Identifier,Reference
41138,REFERENCE,Service,Easy Invest Measurements,Main Portfolio Identifier,Reference
40680,REFERENCE,Insurance,Insurance Event Measurements,Main Portfolio Identifier,Reference
41068,REFERENCE,Insurance,Insurance Measurements,Main Portfolio Identifier,Reference
40437,REFERENCE,Package,Package Event Measurements,Main Portfolio Identifier,Reference
40766,REFERENCE,Package,Package Measurements,Main Portfolio Identifier,Reference
40536,REFERENCE,Service,Payroll Convention Event Measurements,Main Portfolio Identifier,Reference
40821,REFERENCE,Service,Payroll Convention Measurements,Main Portfolio Identifier,Reference
32167,REFERENCE,Account,Product Account Measurements,Main Portfolio Identifier,Reference
40630,REFERENCE,Service,Remote Banking Event Measurements,Main Portfolio Identifier,Reference
40870,REFERENCE,Service,Remote Banking Measurements,Main Portfolio Identifier,Reference
40583,REFERENCE,Terminals,Terminal Event Measurements,Main Portfolio Identifier,Reference
40998,REFERENCE,Terminals,Terminal Measurements,Main Portfolio Identifier,Reference
34146,COMPOSITE,Account,Account Event Measurements,Main Portfolio Type,Referencial LOV
40468,COMPOSITE,Account,Card Event Measurements,Main Portfolio Type,Referencial LOV
40940,COMPOSITE,Account,Card Measurements,Main Portfolio Type,Referencial LOV
40710,COMPOSITE,Investment Fund,Easy Invest Event Measurements,Main Portfolio Type,Referencial LOV
41140,COMPOSITE,Service,Easy Invest Measurements,Main Portfolio Type,Referencial LOV
40665,COMPOSITE,Insurance,Insurance Event Measurements,Main Portfolio Type,Referencial LOV
41070,COMPOSITE,Insurance,Insurance Measurements,Main Portfolio Type,Referencial LOV
40439,COMPOSITE,Package,Package Event Measurements,Main Portfolio Type,Referencial LOV
40769,COMPOSITE,Package,Package Measurements,Main Portfolio Type,Referencial LOV
40521,COMPOSITE,Service,Payroll Convention Event Measurements,Main Portfolio Type,Referencial LOV
40823,COMPOSITE,Service,Payroll Convention Measurements,Main Portfolio Type,Referencial LOV
32168,COMPOSITE,Account,Product Account Measurements,Main Portfolio Type,Referencial LOV
40615,COMPOSITE,Service,Remote Banking Event Measurements,Main Portfolio Type,Referencial LOV
40872,COMPOSITE,Service,Remote Banking Measurements,Main Portfolio Type,Referencial LOV
40568,COMPOSITE,Terminals,Terminal Event Measurements,Main Portfolio Type,Referencial LOV
41001,COMPOSITE,Terminals,Terminal Measurements,Main Portfolio Type,Referencial LOV
34148,COMPONENT,Account,Account Event Measurements,Main Portfolio Type.Code,Text
40473,COMPONENT,Account,Card Event Measurements,Main Portfolio Type.Code,Text
40946,COMPONENT,Account,Card Measurements,Main Portfolio Type.Code,Text
40715,COMPONENT,Investment Fund,Easy Invest Event Measurements,Main Portfolio Type.Code,Text
41145,COMPONENT,Service,Easy Invest Measurements,Main Portfolio Type.Code,Text
40670,COMPONENT,Insurance,Insurance Event Measurements,Main Portfolio Type.Code,Text
41075,COMPONENT,Insurance,Insurance Measurements,Main Portfolio Type.Code,Text
40445,COMPONENT,Package,Package Event Measurements,Main Portfolio Type.Code,Text
40774,COMPONENT,Package,Package Measurements,Main Portfolio Type.Code,Text
40526,COMPONENT,Service,Payroll Convention Event Measurements,Main Portfolio Type.Code,Text
40828,COMPONENT,Service,Payroll Convention Measurements,Main Portfolio Type.Code,Text
32169,COMPONENT,Account,Product Account Measurements,Main Portfolio Type.Code,Text
40618,COMPONENT,Service,Remote Banking Event Measurements,Main Portfolio Type.Code,Text
40878,COMPONENT,Service,Remote Banking Measurements,Main Portfolio Type.Code,Text
40573,COMPONENT,Terminals,Terminal Event Measurements,Main Portfolio Type.Code,Text
41006,COMPONENT,Terminals,Terminal Measurements,Main Portfolio Type.Code,Text
34147,COMPONENT,Account,Account Event Measurements,Main Portfolio Type.Description,Text
40471,COMPONENT,Account,Card Event Measurements,Main Portfolio Type.Description,Text
40944,COMPONENT,Account,Card Measurements,Main Portfolio Type.Description,Text
40713,COMPONENT,Investment Fund,Easy Invest Event Measurements,Main Portfolio Type.Description,Text
41143,COMPONENT,Service,Easy Invest Measurements,Main Portfolio Type.Description,Text
40668,COMPONENT,Insurance,Insurance Event Measurements,Main Portfolio Type.Description,Text
41073,COMPONENT,Insurance,Insurance Measurements,Main Portfolio Type.Description,Text
40443,COMPONENT,Package,Package Event Measurements,Main Portfolio Type.Description,Text
40772,COMPONENT,Package,Package Measurements,Main Portfolio Type.Description,Text
40524,COMPONENT,Service,Payroll Convention Event Measurements,Main Portfolio Type.Description,Text
40826,COMPONENT,Service,Payroll Convention Measurements,Main Portfolio Type.Description,Text
32170,COMPONENT,Account,Product Account Measurements,Main Portfolio Type.Description,Text
40616,COMPONENT,Service,Remote Banking Event Measurements,Main Portfolio Type.Description,Text
40876,COMPONENT,Service,Remote Banking Measurements,Main Portfolio Type.Description,Text
40571,COMPONENT,Terminals,Terminal Event Measurements,Main Portfolio Type.Description,Text
41004,COMPONENT,Terminals,Terminal Measurements,Main Portfolio Type.Description,Text
1733,COMPOSITE,Account,Account,Main Product Category,Referencial LOV
34133,COMPOSITE,Account,Account Event Measurements,Main Product Category,Referencial LOV
26818,COMPOSITE,Account,Accounting Product Classification,Main Product Category,Referencial LOV
40488,COMPOSITE,Account,Card Event Measurements,Main Product Category,Referencial LOV
40894,COMPOSITE,Account,Card Measurements,Main Product Category,Referencial LOV
15300,COMPOSITE,Account,Cash Flow Loans Account,Main Product Category,Referencial LOV
32265,COMPOSITE,Product and Service Catalog,CoreBanking Product Catalog,Main Product Category,Referencial LOV
33476,COMPOSITE,Account,Corep Product Classification,Main Product Category,Referencial LOV
15291,COMPOSITE,Account,Credit Card Account,Main Product Category,Referencial LOV
5358,COMPOSITE,Account,Credit card Components,Main Product Category,Referencial LOV
10183,COMPOSITE,Account,Deposit,Main Product Category,Referencial LOV
9764,COMPOSITE,Service,Employer Payroll Convention components,Main Product Category,Referencial LOV
35268,COMPOSITE,Product and Service Catalog,Financial Market Product Catalog,Main Product Category,Referencial LOV
15311,COMPOSITE,Account,Individual Loan Account,Main Product Category,Referencial LOV
15319,COMPOSITE,Account,Legal Loan Account,Main Product Category,Referencial LOV
26142,COMPOSITE,Account,Letter of Credit,Main Product Category,Referencial LOV
15243,COMPOSITE,Account,Loan Account,Main Product Category,Referencial LOV
6090,COMPOSITE,Nomenclatory,Nomenclatory,Main Product Category,Referencial LOV
34713,COMPOSITE,Treasury,Non - Security Deal Position,Main Product Category,Referencial LOV
34776,COMPOSITE,Account,NonGL Amount,Main Product Category,Referencial LOV
30945,COMPOSITE,Account,Operational ALM Planning Account,Main Product Category,Referencial LOV
31512,COMPOSITE,Account,Operational ALM Planning Account for Credit Card,Main Product Category,Referencial LOV
32311,COMPOSITE,Account,Overdue event,Main Product Category,Referencial LOV
500,COMPOSITE,Package,Package,Main Product Category,Referencial LOV
6599,COMPOSITE,Package,Package Components,Main Product Category,Referencial LOV
40421,COMPOSITE,Package,Package Event Measurements,Main Product Category,Referencial LOV
40744,COMPOSITE,Package,Package Measurements,Main Product Category,Referencial LOV
32114,COMPOSITE,Account,Product Account Measurements,Main Product Category,Referencial LOV
15607,COMPOSITE,Service,Remote Banking,Main Product Category,Referencial LOV
40633,COMPOSITE,Service,Remote Banking Event Measurements,Main Product Category,Referencial LOV
34467,COMPOSITE,Account,Risk Product Classification,Main Product Category,Referencial LOV
26904,COMPOSITE,Account,SG Product Classification,Main Product Category,Referencial LOV
34611,COMPOSITE,Treasury,Security Deal Position,Main Product Category,Referencial LOV
36614,COMPOSITE,Investment Fund,Subscription Position,Main Product Category,Referencial LOV
34590,COMPOSITE,Treasury,Treasury Deal Position,Main Product Category,Referencial LOV
35284,COMPONENT,Account,Account,Main Product Category.Code,Text
35335,COMPONENT,Account,Account Event Measurements,Main Product Category.Code,Text
35321,COMPONENT,Account,Accounting Product Classification,Main Product Category.Code,Text
40496,COMPONENT,Account,Card Event Measurements,Main Product Category.Code,Text
40899,COMPONENT,Account,Card Measurements,Main Product Category.Code,Text
35294,COMPONENT,Account,Cash Flow Loans Account,Main Product Category.Code,Text
35350,COMPONENT,Product and Service Catalog,CoreBanking Product Catalog,Main Product Category.Code,Text
35319,COMPONENT,Account,Corep Product Classification,Main Product Category.Code,Text
35288,COMPONENT,Account,Credit Card Account,Main Product Category.Code,Text
35274,COMPONENT,Account,Credit card Components,Main Product Category.Code,Text
35301,COMPONENT,Account,Deposit,Main Product Category.Code,Text
35338,COMPONENT,Service,Employer Payroll Convention components,Main Product Category.Code,Text
35352,COMPONENT,Product and Service Catalog,Financial Market Product Catalog,Main Product Category.Code,Text
35292,COMPONENT,Account,Individual Loan Account,Main Product Category.Code,Text
35290,COMPONENT,Account,Legal Loan Account,Main Product Category.Code,Text
35298,COMPONENT,Account,Letter of Credit,Main Product Category.Code,Text
35286,COMPONENT,Account,Loan Account,Main Product Category.Code,Text
35276,COMPONENT,Nomenclatory,Nomenclatory,Main Product Category.Code,Text
35313,COMPONENT,Treasury,Non - Security Deal Position,Main Product Category.Code,Text
35340,COMPONENT,Account,NonGL Amount,Main Product Category.Code,Text
35323,COMPONENT,Account,Operational ALM Planning Account,Main Product Category.Code,Text
35316,COMPONENT,Account,Operational ALM Planning Account for Credit Card,Main Product Category.Code,Text
35330,COMPONENT,Account,Overdue event,Main Product Category.Code,Text
35282,COMPONENT,Package,Package,Main Product Category.Code,Text
35280,COMPONENT,Package,Package Components,Main Product Category.Code,Text
40425,COMPONENT,Package,Package Event Measurements,Main Product Category.Code,Text
40750,COMPONENT,Package,Package Measurements,Main Product Category.Code,Text
35327,COMPONENT,Account,Product Account Measurements,Main Product Category.Code,Text
35278,COMPONENT,Service,Remote Banking,Main Product Category.Code,Text
40642,COMPONENT,Service,Remote Banking Event Measurements,Main Product Category.Code,Text
35347,COMPONENT,Account,Risk Product Classification,Main Product Category.Code,Text
35344,COMPONENT,Account,SG Product Classification,Main Product Category.Code,Text
35310,COMPONENT,Treasury,Security Deal Position,Main Product Category.Code,Text
36621,COMPONENT,Investment Fund,Subscription Position,Main Product Category.Code,Text
35306,COMPONENT,Treasury,Treasury Deal Position,Main Product Category.Code,Text
35285,COMPONENT,Account,Account,Main Product Category.Description,Text
35334,COMPONENT,Account,Account Event Measurements,Main Product Category.Description,Text
35320,COMPONENT,Account,Accounting Product Classification,Main Product Category.Description,Text
40492,COMPONENT,Account,Card Event Measurements,Main Product Category.Description,Text
40897,COMPONENT,Account,Card Measurements,Main Product Category.Description,Text
35295,COMPONENT,Account,Cash Flow Loans Account,Main Product Category.Description,Text
35349,COMPONENT,Product and Service Catalog,CoreBanking Product Catalog,Main Product Category.Description,Text
35317,COMPONENT,Account,Corep Product Classification,Main Product Category.Description,Text
35289,COMPONENT,Account,Credit Card Account,Main Product Category.Description,Text
35275,COMPONENT,Account,Credit card Components,Main Product Category.Description,Text
35300,COMPONENT,Account,Deposit,Main Product Category.Description,Text
35336,COMPONENT,Service,Employer Payroll Convention components,Main Product Category.Description,Text
35351,COMPONENT,Product and Service Catalog,Financial Market Product Catalog,Main Product Category.Description,Text
35293,COMPONENT,Account,Individual Loan Account,Main Product Category.Description,Text
35291,COMPONENT,Account,Legal Loan Account,Main Product Category.Description,Text
35297,COMPONENT,Account,Letter of Credit,Main Product Category.Description,Text
35287,COMPONENT,Account,Loan Account,Main Product Category.Description,Text
35277,COMPONENT,Nomenclatory,Nomenclatory,Main Product Category.Description,Text
35312,COMPONENT,Treasury,Non - Security Deal Position,Main Product Category.Description,Text
35339,COMPONENT,Account,NonGL Amount,Main Product Category.Description,Text
35322,COMPONENT,Account,Operational ALM Planning Account,Main Product Category.Description,Text
35314,COMPONENT,Account,Operational ALM Planning Account for Credit Card,Main Product Category.Description,Text
35328,COMPONENT,Account,Overdue event,Main Product Category.Description,Text
35283,COMPONENT,Package,Package,Main Product Category.Description,Text
35281,COMPONENT,Package,Package Components,Main Product Category.Description,Text
40423,COMPONENT,Package,Package Event Measurements,Main Product Category.Description,Text
40747,COMPONENT,Package,Package Measurements,Main Product Category.Description,Text
35326,COMPONENT,Account,Product Account Measurements,Main Product Category.Description,Text
35279,COMPONENT,Service,Remote Banking,Main Product Category.Description,Text
40639,COMPONENT,Service,Remote Banking Event Measurements,Main Product Category.Description,Text
35345,COMPONENT,Account,Risk Product Classification,Main Product Category.Description,Text
35341,COMPONENT,Account,SG Product Classification,Main Product Category.Description,Text
35309,COMPONENT,Treasury,Security Deal Position,Main Product Category.Description,Text
36619,COMPONENT,Investment Fund,Subscription Position,Main Product Category.Description,Text
35305,COMPONENT,Treasury,Treasury Deal Position,Main Product Category.Description,Text
34125,REFERENCE,Account,Account Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40457,REFERENCE,Account,Card Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40943,REFERENCE,Account,Card Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40700,REFERENCE,Investment Fund,Easy Invest Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
41142,REFERENCE,Service,Easy Invest Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40654,REFERENCE,Insurance,Insurance Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
41072,REFERENCE,Insurance,Insurance Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40441,REFERENCE,Package,Package Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40771,REFERENCE,Package,Package Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40510,REFERENCE,Service,Payroll Convention Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40825,REFERENCE,Service,Payroll Convention Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
32979,REFERENCE,Account,Product Account Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40604,REFERENCE,Service,Remote Banking Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40875,REFERENCE,Service,Remote Banking Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
40557,REFERENCE,Terminals,Terminal Event Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
41003,REFERENCE,Terminals,Terminal Measurements,Main Relationship Manager Business Line Organisation Hierarchy Identifier,Reference
34136,REFERENCE,Account,Account Event Measurements,Main Relationship Manager Employee Identifier,Reference
40469,REFERENCE,Account,Card Event Measurements,Main Relationship Manager Employee Identifier,Reference
40942,REFERENCE,Account,Card Measurements,Main Relationship Manager Employee Identifier,Reference
40711,REFERENCE,Investment Fund,Easy Invest Event Measurements,Main Relationship Manager Employee Identifier,Reference
41141,REFERENCE,Service,Easy Invest Measurements,Main Relationship Manager Employee Identifier,Reference
40666,REFERENCE,Insurance,Insurance Event Measurements,Main Relationship Manager Employee Identifier,Reference
41071,REFERENCE,Insurance,Insurance Measurements,Main Relationship Manager Employee Identifier,Reference
40440,REFERENCE,Package,Package Event Measurements,Main Relationship Manager Employee Identifier,Reference
40770,REFERENCE,Package,Package Measurements,Main Relationship Manager Employee Identifier,Reference
40522,REFERENCE,Service,Payroll Convention Event Measurements,Main Relationship Manager Employee Identifier,Reference
40824,REFERENCE,Service,Payroll Convention Measurements,Main Relationship Manager Employee Identifier,Reference
32989,REFERENCE,Account,Product Account Measurements,Main Relationship Manager Employee Identifier,Reference
40617,REFERENCE,Service,Remote Banking Event Measurements,Main Relationship Manager Employee Identifier,Reference
40874,REFERENCE,Service,Remote Banking Measurements,Main Relationship Manager Employee Identifier,Reference
40569,REFERENCE,Terminals,Terminal Event Measurements,Main Relationship Manager Employee Identifier,Reference
