ID,data_field,Data Set,data_structure,Data Structure Type,Data Type,Length
12444,FX_SWSP_RCV_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12220,FX_SWSP_RCV_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12445,FX_SWSP_RCV_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12221,FX_SWSP_RCV_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12446,FX_SWSP_RCV_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12222,FX_SWSP_SNT_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12447,FX_SWSP_SNT_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12223,FX_SWSP_SNT_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12448,FX_SWSP_SNT_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12224,FX_SWSP_SNT_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12449,FX_SWSP_SNT_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12677,G_BIND_CTR_EXP_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12731,G_BIND_CTR_EXP_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12678,G_BIND_CTR_EXP_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12732,G_BIND_CTR_EXP_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12679,G_BIND_CTR_EXP_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12733,G_BIND_CTR_EXP_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12246,G_CTR_EXP_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12471,G_CTR_EXP_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12247,G_CTR_EXP_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12472,G_CTR_EXP_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12248,G_CTR_EXP_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12473,G_CTR_EXP_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
2992,GENDER_CD,DDS,B_INTERNAL_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,3
4707,GENDER_CD,DM,CUSTOMER_DIM,MODEL_STRUCTURE,VARCHAR2,3
5350,GENDER_CD,DDS,EMPLOYEE,MODEL_STRUCTURE,VARCHAR2,3
5737,GENDER_CD,DDS,GENDER,MODEL_STRUCTURE,VARCHAR2,3
5909,GENDER_CD,DDS,INDIVIDUAL_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,3
14028,GENDER_CD,DDS,DELETED_GENDER,MODEL_STRUCTURE,VARCHAR2,3
14459,GENDER_CD,DDS,DELETED_B_INTERNAL_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,3
14600,GENDER_CD,DDS,DELETED_INDIVIDUAL_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,3
4708,GENDER_DESC,DM,CUSTOMER_DIM,MODEL_STRUCTURE,VARCHAR2,100
5738,GENDER_DESC,DDS,GENDER,MODEL_STRUCTURE,VARCHAR2,100
14029,GENDER_DESC,DDS,DELETED_GENDER,MODEL_STRUCTURE,VARCHAR2,100
7032,GENERAL_PROV_AMOUNT,OUTBOUND,OUT_COREP_GENERAL_PROV,MODEL_STRUCTURE,NUMBER,22
7033,GENERAL_PROV_CURRENCY,OUTBOUND,OUT_COREP_GENERAL_PROV,MODEL_STRUCTURE,VARCHAR2,3
7034,GENERAL_PROV_ID_BANK,OUTBOUND,OUT_COREP_GENERAL_PROV,MODEL_STRUCTURE,VARCHAR2,100
6911,GEOGRAPHIC_REGION,OUTBOUND,OUT_COREP_CUSTOMER,MODEL_STRUCTURE,VARCHAR2,30
5862,GL_ACCOUNT_ANALYTIC_ID,DDS,GL_TRANSACTION_SUM,MODEL_STRUCTURE,VARCHAR2,32
2138,GL_ACCOUNT_CD,DM,ALM_DEAL_DAILY_FACT,MODEL_STRUCTURE,VARCHAR2,20
2232,GL_ACCOUNT_CD,DM,ALM_DEAL_MTH_FACT,MODEL_STRUCTURE,VARCHAR2,20
3674,GL_ACCOUNT_CD,DM,CE_GROUP_GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,20
5753,GL_ACCOUNT_CD,DDS,GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,20
5771,GL_ACCOUNT_CD,DDS,GL_ACCOUNT_BALANCE,MODEL_STRUCTURE,VARCHAR2,20
5788,GL_ACCOUNT_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,20
5754,GL_ACCOUNT_DESC,DDS,GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,100
357,GL_ACCOUNT_GROUP_ID,DM,ACCOUNTING_RECON_DAILY_CALC,MODEL_STRUCTURE,VARCHAR2,32
358,GL_ACCOUNT_ID,DM,ACCOUNTING_RECON_DAILY_CALC,MODEL_STRUCTURE,VARCHAR2,32
3186,GL_ACCOUNT_ID,DDS,B_PRODUCT_GL_ASSIGN,MODEL_STRUCTURE,VARCHAR2,32
5755,GL_ACCOUNT_ID,DDS,GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,32
5789,GL_ACCOUNT_LEVEL1_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,10
5790,GL_ACCOUNT_LEVEL1_NM,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,100
5791,GL_ACCOUNT_LEVEL2_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,10
5792,GL_ACCOUNT_LEVEL2_NM,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,100
5793,GL_ACCOUNT_LEVEL3_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,10
5794,GL_ACCOUNT_LEVEL3_NM,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,100
5795,GL_ACCOUNT_LEVEL4_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,10
5796,GL_ACCOUNT_LEVEL4_NM,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,100
5797,GL_ACCOUNT_LEVEL5_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,10
5798,GL_ACCOUNT_LEVEL5_NM,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,100
5799,GL_ACCOUNT_NM,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,100
359,GL_ACCOUNT_RECLASIFICATION_ID,DM,ACCOUNTING_RECON_DAILY_CALC,MODEL_STRUCTURE,VARCHAR2,32
378,GL_ACCOUNT_RK,DDS,ACCOUNT_BALANCE,MODEL_STRUCTURE,RAW,16
901,GL_ACCOUNT_RK,DDS,ACCOUNT_BALANCE_TRANSACTION,MODEL_STRUCTURE,RAW,16
1836,GL_ACCOUNT_RK,DDS,ACCOUNT_X_COLLATERAL,MODEL_STRUCTURE,RAW,16
2169,GL_ACCOUNT_RK,DM,ALM_DEAL_DIM,MODEL_STRUCTURE,RAW,16
2397,GL_ACCOUNT_RK,DM,BK_GL_TRANSACTION_DAILY,MODEL_STRUCTURE,RAW,16
3187,GL_ACCOUNT_RK,DDS,B_PRODUCT_GL_ASSIGN,MODEL_STRUCTURE,RAW,16
3195,GL_ACCOUNT_RK,DDS,B_PRODUCT_GL_COMPONENTS,MODEL_STRUCTURE,RAW,16
3610,GL_ACCOUNT_RK,DDS,CE_ACCOUNTING_RECONCILIATION,MODEL_STRUCTURE,RAW,16
3629,GL_ACCOUNT_RK,DM,CE_ALM_GL_PLANNING_ACCOUNT,MODEL_STRUCTURE,RAW,16
3648,GL_ACCOUNT_RK,DM,CE_ALM_PLANNING_ACCOUNT,MODEL_STRUCTURE,RAW,16
5250,GL_ACCOUNT_RK,DDS,DELETED_CE_ALM_GL_PLANNING_ACC,MODEL_STRUCTURE,RAW,16
5756,GL_ACCOUNT_RK,DDS,GL_ACCOUNT,MODEL_STRUCTURE,RAW,16
5772,GL_ACCOUNT_RK,DDS,GL_ACCOUNT_BALANCE,MODEL_STRUCTURE,RAW,16
5800,GL_ACCOUNT_RK,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,RAW,16
5818,GL_ACCOUNT_RK,DDS,GL_AGGREGATE_FTP_ASSIGN,MODEL_STRUCTURE,RAW,16
5842,GL_ACCOUNT_RK,DDS,GL_TRANSACTION,MODEL_STRUCTURE,RAW,16
5863,GL_ACCOUNT_RK,DDS,GL_TRANSACTION_SUM,MODEL_STRUCTURE,RAW,16
11020,GL_ACCOUNT_RK,DM,V_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,RAW,16
11073,GL_ACCOUNT_RK,OUTBOUND,OUT_COREP_EXPOSURE,MODEL_STRUCTURE,RAW,16
5801,GL_ACCOUNT_SK,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,INTEGER,0
6621,GL_ACCOUNT_SK,OUTBOUND,OUTBOUND_TC_CONTRACTS,MODEL_STRUCTURE,INTEGER,0
11176,GL_ACCOUNT_SK,DM,F_NORM_ACCOUNT_BALANCE_FACT,MODEL_STRUCTURE,INTEGER,0
5757,GL_ACCOUNT_TYPE_CD,DDS,GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,10
5802,GL_ACCOUNT_TYPE_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,10
5806,GL_ACCOUNT_TYPE_CD,DDS,GL_ACCOUNT_TYPE,MODEL_STRUCTURE,VARCHAR2,10
5807,GL_ACCOUNT_TYPE_DESC,DDS,GL_ACCOUNT_TYPE,MODEL_STRUCTURE,VARCHAR2,100
2396,GL_ACCOUNTING_SCHEMA_RK,DM,BK_GL_TRANSACTION_DAILY,MODEL_STRUCTURE,RAW,16
8340,GL_ACCOUNTING_SCHEMA_RK,DDS,TRANSACTION,MODEL_STRUCTURE,RAW,16
3611,GL_BALANCE_AMT,DDS,CE_ACCOUNTING_RECONCILIATION,MODEL_STRUCTURE,NUMBER,0
5822,GL_BALANCE_TYPE_CD,DDS,GL_BALANCE_TYPE,MODEL_STRUCTURE,VARCHAR2,3
5823,GL_BALANCE_TYPE_DESC,DDS,GL_BALANCE_TYPE,MODEL_STRUCTURE,VARCHAR2,100
2398,GL_CREDIT_ACCOUNT_RK,DM,BK_GL_TRANSACTION_DAILY,MODEL_STRUCTURE,RAW,16
2399,GL_CREDIT_COUNTERP_ACCOUNT_RK,DM,BK_GL_TRANSACTION_DAILY,MODEL_STRUCTURE,RAW,16
2926,GL_CREDIT_COUNTERP_ACCOUNT_RK,DDS,B_GL_ACCOUNTING_SCHEMA,MODEL_STRUCTURE,RAW,16
2400,GL_DEBIT_ACCOUNT_RK,DM,BK_GL_TRANSACTION_DAILY,MODEL_STRUCTURE,RAW,16
2401,GL_DEBIT_COUNTERP_ACCOUNT_RK,DM,BK_GL_TRANSACTION_DAILY,MODEL_STRUCTURE,RAW,16
2927,GL_DEBIT_COUNTERP_ACCOUNT_RK,DDS,B_GL_ACCOUNTING_SCHEMA,MODEL_STRUCTURE,RAW,16
11270,GL_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
11632,GL_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
3612,GL_FUNCTION_TYPE_CD,DDS,CE_ACCOUNTING_RECONCILIATION,MODEL_STRUCTURE,VARCHAR2,3
5758,GL_FUNCTION_TYPE_CD,DDS,GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,3
5803,GL_FUNCTION_TYPE_CD,DM,GL_ACCOUNT_DIM,MODEL_STRUCTURE,VARCHAR2,3
5829,GL_FUNCTION_TYPE_CD,DDS,GL_FUNCTION_TYPE,MODEL_STRUCTURE,VARCHAR2,3
5830,GL_FUNCTION_TYPE_DESC,DDS,GL_FUNCTION_TYPE,MODEL_STRUCTURE,VARCHAR2,100
11271,GL_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
11633,GL_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
11272,GL_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
11634,GL_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
6250,GROSS_ASSET_VALUE_AMT,DDS,INVESTMENT_FUND_QUOTE,MODEL_STRUCTURE,NUMBER,0
13758,GROSS_ASSET_VALUE_AMT,DDS,DELETED_INVESTMENT_FUND_QUOTE,MODEL_STRUCTURE,NUMBER,0
11465,GROSS_OS_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11865,GROSS_OS_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11866,GROSS_OS_EUR_AMT_MAVG,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12900,GROSS_OS_EUR_AMT_MAVG_YTD,DM,ACCUM_ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12789,GROSS_OS_EUR_AMT_MTD,DM,ACCUM_ACCOUNT_DAILY_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12901,GROSS_OS_EUR_AMT_MTD,DM,ACCUM_ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11867,GROSS_OS_EUR_AMT_YAVG,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11466,GROSS_OS_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11868,GROSS_OS_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11869,GROSS_OS_LCY_AMT_MAVG,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12902,GROSS_OS_LCY_AMT_MAVG_YTD,DM,ACCUM_ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12790,GROSS_OS_LCY_AMT_MTD,DM,ACCUM_ACCOUNT_DAILY_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12903,GROSS_OS_LCY_AMT_MTD,DM,ACCUM_ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11870,GROSS_OS_LCY_AMT_YAVG,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11467,GROSS_OS_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11871,GROSS_OS_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11872,GROSS_OS_OCY_AMT_MAVG,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12904,GROSS_OS_OCY_AMT_MAVG_YTD,DM,ACCUM_ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12791,GROSS_OS_OCY_AMT_MTD,DM,ACCUM_ACCOUNT_DAILY_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
12905,GROSS_OS_OCY_AMT_MTD,DM,ACCUM_ACCOUNT_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
11873,GROSS_OS_OCY_AMT_YAVG,DM,ACCOUNT_BALANCE_MTH_FACT_OLD,MODEL_STRUCTURE,NUMBER,0
13578,GROUP_AGREEM_FLG,DDS,CUSTOMER_MKTG_AGREEMENT,MODEL_STRUCTURE,VARCHAR2,1
2515,GROUP_BUSINESS_NATURE_CD,DM,BUSINESS_NATURE_DIM,MODEL_STRUCTURE,VARCHAR2,10
5868,GROUP_BUSINESS_NATURE_CD,DM,GROUP_BUSINESS_NATURE,MODEL_STRUCTURE,VARCHAR2,10
2516,GROUP_BUSINESS_NATURE_DESC,DM,BUSINESS_NATURE_DIM,MODEL_STRUCTURE,VARCHAR2,100
5869,GROUP_BUSINESS_NATURE_DESC,DM,GROUP_BUSINESS_NATURE,MODEL_STRUCTURE,VARCHAR2,100
5875,GROUP_COLLATERAL_TYPE_CD,DM,GROUP_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,10
5876,GROUP_COLLATERAL_TYPE_DESC,DM,GROUP_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,100
5877,GROUP_COLLATERAL_TYPE_SK,DM,GROUP_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,INTEGER,0
11107,GROUP_COLT_TYPE_CD,DM,COLLATERAL_CLASSIFICATION_DIM,MODEL_STRUCTURE,VARCHAR2,10
11108,GROUP_COLT_TYPE_DESC,DM,COLLATERAL_CLASSIFICATION_DIM,MODEL_STRUCTURE,VARCHAR2,100
5878,GROUP_COLT_TYPE_LEVEL1_CD,DM,GROUP_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,10
5879,GROUP_COLT_TYPE_LEVEL2_CD,DM,GROUP_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,10
5880,GROUP_COLT_TYPE_LVL1_DESC,DM,GROUP_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,100
5881,GROUP_COLT_TYPE_LVL2_DESC,DM,GROUP_COLLATERAL_TYPE_DIM,MODEL_STRUCTURE,VARCHAR2,100
10260,GROUP_CUSTOMER_SEGMENT_CD,DM,CUSTOMER_RISK_SEGMENTATION_DIM,MODEL_STRUCTURE,VARCHAR2,3
10261,GROUP_CUSTOMER_SEGMENT_DESC,DM,CUSTOMER_RISK_SEGMENTATION_DIM,MODEL_STRUCTURE,VARCHAR2,100
8073,GROUP_EXT_REFERENCE_ID,DDS,TRADE,MODEL_STRUCTURE,VARCHAR2,100
3675,GROUP_GL_ACCOUNT_CD,DM,CE_GROUP_GL_ACCOUNT,MODEL_STRUCTURE,VARCHAR2,20
4775,GROUP_IDENTIFIER_FLG,DM,CUSTOMER_FLAGS_DIM,MODEL_STRUCTURE,NUMBER,0
13659,GROUP_IDENTIFIER_FLG,DM,CUSTOMER_MTH_FLAGS_DIM,MODEL_STRUCTURE,NUMBER,0
7424,GROUP_LCY_RATING_SCORE_CD,DM,RATING_DIM,MODEL_STRUCTURE,VARCHAR2,20
7425,GROUP_LCY_RATING_SCORE_DESC,DM,RATING_DIM,MODEL_STRUCTURE,VARCHAR2,1000
9184,GROUP_MEMBER_ACTIVATED_CNT,DM,GROUP_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
11052,GROUP_MEMBER_ACTIVATED_CNT,DM,GROUP_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
9185,GROUP_MEMBER_CLOSED_CNT,DM,GROUP_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
11053,GROUP_MEMBER_CLOSED_CNT,DM,GROUP_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
9186,GROUP_MEMBER_CNT,DM,GROUP_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
11054,GROUP_MEMBER_CNT,DM,GROUP_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
5885,GROUP_PRODUCT_CD,DM,GROUP_PRODUCT_DIM,MODEL_STRUCTURE,VARCHAR2,10
5886,GROUP_PRODUCT_DESC,DM,GROUP_PRODUCT_DIM,MODEL_STRUCTURE,VARCHAR2,100
5887,GROUP_PRODUCT_SK,DM,GROUP_PRODUCT_DIM,MODEL_STRUCTURE,INTEGER,0
6622,GROUP_PRODUCT_SK,OUTBOUND,OUTBOUND_TC_CONTRACTS,MODEL_STRUCTURE,INTEGER,0
7615,GROUP_RATING_EVAL_DT,OUTBOUND,RISK_DEFAULT_RATING_VALID,MODEL_STRUCTURE,DATE,0
3726,GROUP_RATING_FLG,DDS,CE_UNIF_CUSTOMER_RATING,MODEL_STRUCTURE,VARCHAR2,1
7616,GROUP_RATING_FLG,OUTBOUND,RISK_DEFAULT_RATING_VALID,MODEL_STRUCTURE,VARCHAR2,1
7617,GROUP_RATING_LCY_SCORE_CD,OUTBOUND,RISK_DEFAULT_RATING_VALID,MODEL_STRUCTURE,VARCHAR2,20
3727,GROUP_RATING_SCORE_CD,DDS,CE_UNIF_CUSTOMER_RATING,MODEL_STRUCTURE,VARCHAR2,20
7426,GROUP_RATING_SCORE_CD,DM,RATING_DIM,MODEL_STRUCTURE,VARCHAR2,20
7618,GROUP_RATING_SCORE_CD,OUTBOUND,RISK_DEFAULT_RATING_VALID,MODEL_STRUCTURE,VARCHAR2,20
7427,GROUP_RATING_SCORE_DESC,DM,RATING_DIM,MODEL_STRUCTURE,VARCHAR2,1000
7619,GROUP_RATING_STATUS_CD,OUTBOUND,RISK_DEFAULT_RATING_VALID,MODEL_STRUCTURE,VARCHAR2,20
14423,GROUP_SG_FLG,DM,CUSTOMER_FLAGS_MTH_DIM,MODEL_STRUCTURE,NUMBER,0
4709,GROUP_UNIFIED_ID,DM,CUSTOMER_DIM,MODEL_STRUCTURE,VARCHAR2,32
12674,GRS_LOAN_EXP_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12728,GRS_LOAN_EXP_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12675,GRS_LOAN_EXP_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12729,GRS_LOAN_EXP_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12676,GRS_LOAN_EXP_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12730,GRS_LOAN_EXP_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
13660,GRUP_SG_FLG,DM,CUSTOMER_MTH_FLAGS_DIM,MODEL_STRUCTURE,NUMBER,0
12231,GUAR_BINDCEIL_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12456,GUAR_BINDCEIL_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12232,GUAR_BINDCEIL_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12457,GUAR_BINDCEIL_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12233,GUAR_BINDCEIL_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12458,GUAR_BINDCEIL_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12234,GUAR_BINDISD_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12459,GUAR_BINDISD_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12235,GUAR_BINDISD_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12460,GUAR_BINDISD_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12236,GUAR_BINDISD_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12461,GUAR_BINDISD_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12237,GUAR_NBINDCEIL_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12462,GUAR_NBINDCEIL_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12238,GUAR_NBINDCEIL_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12463,GUAR_NBINDCEIL_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12239,GUAR_NBINDCEIL_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12464,GUAR_NBINDCEIL_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12240,GUAR_NBINDISD_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12465,GUAR_NBINDISD_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12241,GUAR_NBINDISD_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12466,GUAR_NBINDISD_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12242,GUAR_NBINDISD_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12467,GUAR_NBINDISD_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12243,GUAR_RCV_EUR_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12468,GUAR_RCV_EUR_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12244,GUAR_RCV_LCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12469,GUAR_RCV_LCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
12245,GUAR_RCV_OCY_AMT,DM,ACCOUNT_BALANCE_DAILY_FACT,MODEL_STRUCTURE,NUMBER,0
12470,GUAR_RCV_OCY_AMT,DM,ACCOUNT_BALANCE_MTH_FACT,MODEL_STRUCTURE,NUMBER,0
